org.fujion/fujion-highcharts,65
org.fujion/fujion-core,295
org.fujion/fujion-common,46
org.fujion/fujion-codemirror,1
org.fujion/fujion-archetype-webapp,0
org.fujion/fujion-archetype-react,0
org.fujion/fujion-archetype-parent
org.fujion/fujion-archetype-fsp,0
org.fujion/fujion-archetype-component,0
org.fujion/fujion-archetype-angular,0
org.fujion/fujion-angular-parent
org.fujion/fujion-angular-example,0
org.fujion/fujion-angular-core,1
org.dmfs/optional,0
org.dmfs/jems,148
org.dmfs/jems-testing,20
org.dmfs/iterators,0
org.dmfs/essentials,0
org.cryptomator/webdav-nio-adapter,98
org.cryptomator/cryptofs,184
org/bridje
org.beykery/jkcp,15
net.saliman/gradle-cobertura-plugin,61
net.kyori/version,11
net.kyori/lunar,26
net.kyori/bunny,21
net/jangaroo
name.remal.test/common,2
name.remal/common,1708
name.remal/common-kotlin,89
me.vertretungsplan/parser,90
me.ele.openapi/eleme-openapi-sdk,208
lv.ctco.cukes/cukes
lv.ctco.cukes/cukes-soap-sample,8
lv.ctco.cukes/cukes-samples
lv.ctco.cukes/cukes-rest,6
lv.ctco.cukes/cukes-rest-sample,15
lv.ctco.cukes/cukes-rest-loadrunner,23
lv.ctco.cukes/cukes-rabbitmq,21
lv.ctco.cukes/cukes-rabbitmq-sample,6
lv.ctco.cukes/cukes-plugin-sample,0
lv.ctco.cukes/cukes-ldap,12
lv.ctco.cukes/cukes-ldap-sample,2
lv.ctco.cukes/cukes-http,33
lv.ctco.cukes/cukes-graphql,7
lv.ctco.cukes/cukes-graphql-sample,0
lv.ctco.cukes/cukes-documentation-generator,4
lv.ctco.cukes/cukes-core,56
lt.saltyjuice.dragas.utility/kommander,23
it.unife.endif.ml/bundle,43
it.lucichkevin/cip-library
io.zbus/zbus,246
io.vavr/vavr,347
io.vavr/vavr-test,27
io.vavr/vavr-parent
io.vavr/vavr-match,12
io.vavr/vavr-gwt,0
io.spring.gradle/spring-release-plugin,37
io/mangoo
io.gravitee.am.repository/gravitee-am-repository
io.gravitee.am.repository/gravitee-am-repository-mongodb,38
